"ID","F1","F2","F3"
"R_vf2lAieZCfmsKJz",-0.530910739614616,-0.255762090637382,-0.464220973949199
"R_6rHgvPlZJo19VF7",0.626458591015553,0.32008888155044,-0.411517894360434
"R_3hu58fCzSac5UZV",-0.623319705549504,-0.471053709947074,1.08332661396434
"R_2s0TW8RiQS5xTcB",0.721953785974582,0.803992871838741,-0.601570332842143
"R_3iJv3H1Mis2q0HG",-0.0560549149819713,0.180673352957295,-0.710363044469833
"R_2BewmencdzS8xA3",0.497041155454604,0.27657288491735,-0.598403838685852
"R_DqMfm8vEM3i7dUl",-1.18349330244561,-1.19991352535403,-0.200002600166406
"R_3iJ8UA1SCil47qt",2.73821901842554,1.68376811439536,2.69374686356774
"R_3M6utBmfA629g0J",-0.207371043034571,-0.693003083969807,0.941149978487346
"R_2rC2DPJxASmMQ3d",-0.724173964154276,-0.83399402928439,-0.749229459584437
"R_eu6ddTMJOeGbnah",-1.18349330244561,-1.19991352535403,-0.200002600166406
"R_1dnRJT7sGJIi2np",-0.428828358259031,-0.876591904284727,-0.387142072789407
"R_2BzchCcMkyQ2an9",-0.425073909079308,-0.321936378842146,0.0470250091940797
"R_1jvb7qWTLEGQVEN",-0.927746574453197,-0.919856186004231,-0.379855170767159
"R_3oRB8NmGn7i6Ofm",-1.16897321303536,-0.949560694500794,-0.589901198559045
"R_2axI0Igja7Ae1hJ",2.20479736136657,2.36077792062533,1.03582275767283
"R_2dKonBpXc2lauWw",0.194179250299323,-0.950983693021808,0.267446704596028
"R_2vhUDX9bgkdF9Ic",0.14102349794425,0.257055071074297,-0.231741466641294
"R_25GRkeqXXSHgFvv",-0.793886506076862,-1.03445860447564,-0.130094817469614
"R_1j95c0Yb2Ekgk0e",-1.16138619540211,-0.971615980132569,-0.557452989274086
"R_1OC5QRVB2CPnQpB",0.944856049843351,0.831185249755048,-0.917760374497153
"R_2fcH108AtDVeCDF",-1.17381324283878,-1.03301163811854,-0.459934999094832
"R_2rwmBV0tcSFA4R0",1.29955646808788,1.77552878087748,0.81628383402498
"R_325crm57QkjfFWW",0.986169289264352,1.47876702791695,0.641781368634272
"R_2P1iDtLvzhbuzis",-0.746190100702407,-0.111512447868073,-0.968255603271834
"R_3rStO2QA8ft8lTP",-0.313874214089883,-0.0469130720103533,-0.544672656612707
"R_1OiySMb8ELjp9IR",0.69059351635834,0.288559938893257,-0.653634686641613
"R_1mDWcmw5zT7stl7",-0.0623678930501344,-0.879106057677987,-0.0741696222114813
"R_3PNx2vilORjP6sR",0.501589790864204,0.457821508537317,0.284278663581649
"R_rotiwcPwMCExqhz",2.02816249996046,1.55488006435805,1.06010743285471
"R_3CIqBANX9a7A4kj",0.0251479441723543,-0.183171674096313,1.21372175158283
"R_10Bjjs4DCrwYLd0",2.40809908811067,1.41844617807196,0.420877139361701
"R_22t5gooprv5wgUy",-0.701491409507796,-0.00483329716856354,-0.740740477987051
"R_yNPaLzeGcwqYnWV",-1.18833333224903,-1.28336446897178,-0.0700364007021934
"R_bezkF1Km1523r9v",1.16816184017054,2.15547838093166,1.23235760106365
"R_AyyxxBO0b5LJmi5",-0.698197940401053,-1.22070704667275,0.204512596320127
"R_RhpV4cxGFHfoHrr",0.00207808585780752,1.1848906257029,1.36361126224955
"R_1F4EqsNs4uSILIn",1.22804448834741,2.27889275442326,-0.240597169923316
"R_2askeFTmUfWmcO4",-0.776602077426762,-0.752044196221358,-0.425004011053931
"R_2blxaMIgfTglS9z",1.22224906016666,1.27679354732961,1.35323619069727
"R_r2tjve1lTwuBCs9",-0.410824016161266,-0.171699295436147,1.70227803686781
"R_Au4gK0n7xJzHeKd",0.0486251577622897,0.419222432272644,-0.931752529860142
"R_1CjRRAZUot549OJ",-0.0427178958792638,0.183111293231231,-0.167220161488923
"R_331CLy8EtMusk5u",-1.17381324283878,-1.03301163811854,-0.459934999094832
"R_24BDJq7vgMIvVgq",-0.73991950791564,-0.495057126707662,-0.562725432348397
"R_33s5WW0WwMamhHJ",-0.439923651634891,-0.724782152619571,-0.472802180175376
"R_2rIPrdsNngHICf1",1.47842053703352,1.71137811085527,0.448542603272696
"R_3q8sXV9n3V0ga43",-0.319328384579483,0.286502282407288,-1.00961567094064
"R_1N9biG4WKlp1P4j",-1.0361725784637,-0.934193650595153,-0.640404154103464
"R_soFR3IOqoxyGged",1.56888923426441,0.209761844420195,-0.319113490074983
"R_2VDZQKrt23kzg7G",-0.398333638998597,-0.88505665705203,-0.619522929876428
"R_1NaGSZjEgJ3R95e",2.60409605647447,2.36758999960092,2.57219156332672
"R_3kGLLdsrZdkkcDD",-0.750162502245228,-0.474803003731137,-0.827575964718419
"R_qXAg1Z5SsYb7rcl",2.41244001562389,1.56527083920187,2.24880516241008
"R_2ANBh3MariBMJ0P",-1.18349330244561,-1.19991352535403,-0.200002600166406
"R_3ltCtuQi2Gse52M",-1.18349330244561,-1.19991352535403,-0.200002600166406
"R_2q8ne62jZ5Ql81o",0.941658974680076,0.640624522748479,-0.378816263557335
"R_RVn4adi98knDWGl",0.0827194685954446,-0.380418015041151,0.701806185117298
"R_XuKZuDwawmi3nMt",0.761388937796458,1.56548940804765,-0.957689634467485
"R_3EXv9luxwhTdsEH",0.0528788010189749,0.00140844938323328,0.366122309504808
"R_2EbYHnjK7w8dZ0N",0.0280428028928597,-0.187300963401014,-0.632353417535935
"R_UJXexFcv8cDuVZT",-0.872384302998282,-0.499777247094511,-0.348988143853623
"R_3JwI4tvN8PAFuBZ",1.49540749041764,1.74657748711706,0.32008364833402
"R_1P5jL7gDHZ8KTLU",-0.740475843791556,-0.49947070453398,-0.237405183479325
"R_3es1k3bCnPNkquT",-0.772760770557386,-0.586312717117193,-0.62526420228697
"R_3FWBAYybaEWfLa8",-0.238954887753262,-0.677573731003698,0.112469813101806
"R_SHSOgpzh2H1ZuFP",-0.957565966537931,-0.191267495670413,-0.101343646675126
"R_9tdUiU1GiwojqiR",-0.738896944040114,-0.839602938558647,-0.616769506144424
"R_3nCagVqxz7fTEYs",-0.953021405574407,-1.24318275124578,0.00612259724403391
"R_3MQzlqbcT0yCjJQ",-0.863052067296677,-0.772880112884408,-0.888549554803771
"R_2VCsx12YEYiiucp",-0.328499936542061,-0.0859370592499003,-0.371893115392729
"R_yqfLpo7LsM6iJdT",-0.592163391968096,-1.14087373568909,-0.381256004344867
"R_1j6DzyKAHuK0L9H",-1.1786532726422,-1.11646258173629,-0.329968799630619
"R_OPC9WwJrQMcEwIV",-0.533800743991124,-0.284588167675877,1.75573448387198
"R_3QWCLJdRNs0DgyL",2.73213508393099,2.30419329793062,2.78329154548876
"R_38D8M4r78UKAJTr",-0.962127777895306,-1.26810325400439,-0.126690256637462
"R_2tmXvcEtkB1HcOh",1.52017526504575,0.845534562659449,1.50398185787245
"R_3JqQvRhbh3VjWgD",1.44098796358579,1.31684216479522,-0.36912898390669
"R_3P6plTOzOcEiRGO",-1.19592034988228,-1.26130918334001,-0.102484609987152
"R_1mryKGSZclpMnRS",2.33837541561348,0.465323648023381,-0.476159813228331
"R_2uE8LeFxW7nDt9j",-0.923017258764877,-0.855065050975857,-0.13753020544836
"R_tSApqMOaUbqX2kp",-1.16897321303536,-0.949560694500794,-0.589901198559045
"R_qD75fUDzuPyLpUB",-0.942767658681639,-0.934299479533408,-0.646555054494313
"R_Z1rIYXr0SS9fBkt",-1.18349330244561,-1.19991352535403,-0.200002600166406
"R_2viiiwBNVjAvz42",-0.974554825331971,-1.32949891199037,-0.0291722664582077
"R_1JUBlQ0EyFpouhm",0.191075096986103,1.43710286313017,-0.151933175337176
"R_3NIAIjvgNgBEgsF",-0.43017117625115,0.205298801558734,0.448679421699216
"R_cuOrotSngIiIdLb",-0.79870918447026,-0.980341741442823,-0.0675536219462506
"R_1CI8jfXThU2n4lq",-1.04383646766069,-0.794790206132472,-0.231516155997135
"R_2WMyJHJcdD7Ziyl",-0.856221100721144,-0.353530350985622,-0.0472932688067809
"R_DSGH7Io9JPJqHKN",-0.856299163001797,-0.443409230745554,-0.20983758193907
"R_p4b93g0XUgXr77X",-0.811025517791828,-1.02307759083942,-0.342326796550009
"R_3D6zBx1hR15SdZu",-0.631105640161988,-0.474102188471257,-0.0267714738662791
"R_3MorePBlOmqVvQQ",0.541908006729322,1.17376847224091,-0.0979589077093232
"R_3LhAo4GatXzPhMS",-0.812066078940924,-0.825659633834027,0.463618197430921
"R_1M6WsxudZq7z9R2",-0.613592315968211,-0.909488000926002,-0.769708585309695
"R_3syldHV9r8xm63E",0.341609730057506,-0.660426600168412,1.45247366087842
"R_1LO6rKMkh42sbxd",0.199976720763266,-0.427915596964964,0.046656772323617
"R_3MbY7ABkoKO6vlX",2.61003378856043,1.67524334671837,1.9442372835126
"R_cGF3JMuhOuFI9bz",-1.1020698083394,-1.27566124304132,-0.0616645944640606
"R_3qPtIPkjt9lYUXD",-0.717840873610588,-0.690779590947486,0.222667183997651
"R_5dLOreTXTcp8ZXj",0.446394303427861,0.150636648663602,0.497030402854741
"R_3kAQVrwO4om3i2X",-1.05069266787395,-1.18454648144839,-0.250505555710826
"R_2YXGbCkvw2WpByK",-0.391712250685632,0.0914856990950307,-0.733337867294257
"R_3n9p6UIzWJDNaFz",-1.14040856449713,-1.21457858564564,0.774694820260465
"R_AjpihX04y18zjKF",0.669594880211224,1.45786457782376,-0.236076768073236
"R_2uWmgJajAg8xuZX",0.447932419962371,0.428704599523444,-0.49882226173607
"R_qXfdwqb5L7nMhZ7",-0.196498422705447,-0.528924233916192,0.053344068524153
"R_yrVYCWsWaSgxSjT",0.0114572648931125,-0.201374417504352,-0.24532457593735
"R_3qqCSVWPZZPg6ad",0.0700814030691346,0.12481158623641,0.20773429057467
"R_25uSeWduisPKhlB",-0.674996024865813,0.237243853914429,-0.122864246688114
"R_333A9PMTdyKcsPy",-0.683318672001394,-0.533139752321269,-0.793030656506544
"R_qITTm4aWjOq4WD7",-1.13547602173103,-1.1216839204863,-0.149555840759678
"R_2rI1mU9Y5OhORYW",2.0657738930527,1.39003106983683,1.5371247278919
"R_3HRiyFCll8dk3TX",1.49998170043218,0.831636485271648,0.722280599159485
"R_1KqXHRR1aHMuphK",-0.618085590224792,-0.816577638737697,-0.240343660952621
"R_1Lk5r5oBElPZi15",-0.931972792212758,-1.11903036123597,0.00340342162507845
"R_VPtzc6LKzrJyzrH",-0.937988735083342,-0.8760406587965,-0.426313285697681
"R_1P5GaqlzabqKoiT",-0.899144786009655,-0.953767049046475,-0.419171179709432
"R_2SwfeNDoxAhUkHP",-0.0998577672608178,0.101829684278863,-0.849461500651826
"R_1o5b7m8s1qV2dwd",0.909509200200181,1.83183009716388,0.0732598653185556
"R_1HqUeEaX5sGJ6nl",-0.641158648063661,-0.963371808244361,-0.442049236836063
"R_DHutw8TEjBtlAmR",-0.603800634561975,-0.806939801914281,-0.40833827800411
"R_vqyJX2tI4VNnJ61",-0.847056411365626,-0.97268421214078,-0.0788194107807352
"R_UWk8ULMoDWCsUHn",1.55701557774755,1.22489443102105,0.602428472437561
"R_31H6TQcxC7QBd10",1.02275616646426,0.330835404375006,0.346673133366501
"R_1GwvCktqIhPlYbk",2.2972481407558,2.08207370559238,1.64900269231769
"R_22DCofXtEOR7Rcq",0.264865153963033,0.167071924577454,-0.0321061311830298
"R_bKoCbjspKoTSmlP",-1.05069266787395,-1.18454648144839,-0.250505555710826
"R_2qpDGScLzLm3pft",-0.0167827783894672,0.889854892495553,0.163210499984562
"R_8Bcf1jeT6cSYC3f",-0.25811393553711,-0.427890687335761,-0.45047813325367
"R_1irOQ4sy1PtC5qJ",1.37975775168525,2.44097922952358,2.74012406978528
"R_1rqdCkRf7gnJARC",-1.19108032007886,-1.17785823972226,-0.232450809451365
"R_zYwR7hNeYg8q6zv",0.517622443461163,0.736583306952439,-0.568548082420066
"R_7OGFBIrQEDnMQXT",-0.208297388030682,0.0441896039548301,0.166803329035158
"R_1nZVAnWCwjh9o0k",-1.20076037968569,-1.34476012695775,0.027481589477061
"R_2pVrinK9QYaSwRq",0.205309850226328,0.239618799495429,-0.168358714012051
"R_1gzkGPWfC7B3MLM",-0.731617940819668,-0.0574949958855868,-0.686206646595136
"R_2xyMZz9qpjKapnY",-0.390286142416027,-0.0949459874294514,-0.026389711391365
"R_2drLtLwoGaHIR3O",-0.918333450145878,-0.838833435650689,-0.341972299578183
"R_Cag3ezG6i0DUIXT",-0.942474987958874,-0.889991845503736,-0.397780673423136
"R_2wjfXm0BJRddWNq",0.452165710029665,0.587442674399934,0.132997418034843
"R_Ok9hwprfGIEpVpT",-0.572082591149598,-0.568031808377277,-0.797263661783674
"R_3EMAAh2z1iNz79X",0.661568366909157,0.298416559951499,-0.382605047157785
"R_2wRZlwvAySfCsIH",-0.00662109821715827,-0.838729450514342,-0.0850814612496463
"R_2EFOrHFz06ejRUS",0.226187888344641,0.264448588203709,0.460662258792634
"R_3De9Uk8WTlSa7bE",-0.723162731021709,-1.03454935582418,-0.555630773646536
"R_3lS8hYPCNtLeVPj",1.56603843467266,-0.332417651321492,2.00613847940527
"R_2TXn60QhadMEtbG",-0.914110497180724,-1.18987364913666,-0.0762434972307336
"R_3J2RKlgERpW0faW",-1.08524835286013,-1.11656841067454,-0.336119700021468
"R_1DHy3cbHJKmF2JV",0.0783911569961152,0.368159214771505,-1.02322909503982
"R_3IStNgR4GS05rgp",1.26385880313846,1.10821725383913,1.25049367190628
"R_2Tn8jTYJld3tobn",-0.123792115315775,1.84563739736049,-0.276641497487707
"R_232GY3rzkps3ADJ",-0.407899591343334,0.286514250115375,-0.473237588217943
"R_3I9RAXF1crbZvhN",-0.625125397413339,-0.499193159016018,-0.818267506922937
"R_3PuZ72tPS7rJYNh",1.20580351539264,2.20300266076955,-0.65256622996625
"R_2rIAqoNl0BGReKb",0.499047385104931,0.12518009189522,0.174186208381522
"R_3n3rRdwGCSuONnr",-0.877037678966157,-0.72546950382501,-0.776621568817112
"R_3PvHbUzHIVpgr7B",-1.17381324283878,-1.03301163811854,-0.459934999094832
"R_1mxBvTJoEr8WYEt",1.38515413775133,1.48605018242866,1.81409595031295
"R_2Qo0tUdK0g1hbpi",-0.791946415141331,-0.786947566815644,-0.22067196052576
"R_1JJFfnQXxibH53S",1.2110874911686,0.725743673683808,-0.239119686788611
"R_2dFwQH9yMG0pOKF",-1.10852888488411,-0.809935431647088,-0.636972429331571
"R_ull8idF1SUlNqKd",-1.1565461655987,-0.888165036514823,-0.687419188738299
"R_1P2bykgfGTQDuXY",-0.449364853999297,-1.10739928275751,0.507215262275404
"R_pSIGoGdknge3S8h",-0.26900291563916,-0.0397164421895312,-0.117951745555388
"R_2YnZ2d3U2fv9vEK",2.3765736998706,2.19857666094722,0.70258880791312
"R_2dKBmP9NZIrR6of",-0.103548470518963,0.0710697933132994,-0.121252232174172
"R_1Nam2P7j4x3zkpD",-0.338760794060306,-0.834003116948315,1.33384011907713
"R_2CP7wILCwPtr4Sf",-0.239673192872864,0.0267415932623698,-0.0698131173260893
"R_2ZUdDOG88SjbPpI",0.162344066249271,0.261587966674368,0.123084096815427
"R_UlS88FxSwtsGXzH",2.5950862613434,2.48068976362766,-0.396192032974665
"R_1j9rf4EP6S7904h",-0.803201202493188,-0.779161935880517,-0.670731772399725
"R_1M6fmgl8UUdUpE2",1.0570515924599,0.0541280307132221,-0.306199973393388
"R_UGCtUeP7JryHzI5",-0.522525819148403,0.0659947316880539,-0.729019635370584
"R_2eX6M4JbCcB2kxV",0.358939591657097,0.503859532460778,0.0422044612947983
"R_1rfg49r1rQNJtXp",1.024404413448,1.09430273399308,-0.449964322631678
"R_2P8cFe4klTH5J2v",-0.727564020050691,-0.953677781981264,0.00343493567834738
"R_3HHOCag6DI3Rn82",-0.423102194385092,-0.602926240787493,-0.533222904359014
"R_3hAybjTZmzsaOBL",-0.123716093991522,-0.340741720945883,-1.07582793311146
"R_2Si6rFrEyeJgIH4",-0.643297688654888,-1.10788184704551,-0.0962387480838626
"R_3fiPCTt0JihM6zl",2.36456285278661,1.52976718720695,0.418678349125498
"R_3agx52jUIIEoiR3",0.422100186682145,0.270567295827319,-0.296132541075699
"R_1FR3lT3mb6LWOAY",-0.192597950858629,-0.991687592946565,0.335650768867825
"R_3eq3YWoPIDx0gC2",-0.0298925405305638,0.0360966812898927,-0.625467315269296
"R_5pvoR7oRDZu05bz",-0.534246999980134,-0.309158261917118,0.0715302077331041
"R_1JOR56pSjjeaka7",0.810855004780661,-0.54354261341074,0.261471736508781
"R_8nUbCsMn3lZlx4t",-1.06795974511403,-1.32939308305211,-0.0230213660673585
"R_1rp5HcVqBWFLvW2",1.07073555535676,1.91100745439169,1.0485350720633
"R_1rDJSx63TgAQqJp",-1.07282130542347,-1.05517275268857,-0.433637690200723
"R_1Ka6l6V60MDokEQ",-0.918240996390435,-0.336729159994725,-0.978566628135925
"R_2VdyR9emSkPhiOq",-1.19108032007886,-1.17785823972226,-0.232450809451365
"R_2V2rAewlOqlMIjH",0.961032911012438,0.442960075155346,-0.39619713481027
"R_2YYsu5gYDg1l6ri",-0.801899001917235,-0.174840411522927,0.20393497558674
"R_3nw8FKv32DI8fva",-0.372798580117826,-0.334912294585144,-0.285753018666173
"R_1mxeszyvlbtvsVj",-0.860772559362809,-0.570790249284555,-0.725756425505448
"R_OlGNExLUlrL3qy5",-0.959589114160902,-1.09339231190018,-0.372099948936906
"R_1IsYVr1GIvHgi6i",0.920603673601798,0.450064407942956,0.0879651846296403
"R_3QSrIfnL7KISt29",-0.836935691462911,-0.873009650485692,-0.750223945064417
"R_ypRxWmlTXLOVHkB",0.732541759508522,0.95596534025332,0.637096550375919
"R_s5Toj2ZTgNeMMVj",-0.545769872954914,-0.471442358679146,-0.64965688482953
"R_2co3EEOMuGk9bgJ",0.015160074959341,-0.0408172742032618,-0.137299540279431
"R_2D5OEF6iMqnDWZS",0.10991248266401,-0.952454373912848,-0.35963027134521
"R_3FRjlEkJnDcJusu",0.794273535085774,-0.490353215744874,-0.412327731175744
"R_2z6oZCdquXutw0P",-0.377590169133094,-1.22737828719721,0.140892368662728
"R_3HSIB4LKFvXIUBk",0.167922850194227,0.981041335057663,-0.13298778502402
"R_116DLxZm3sijmiT",-0.88671773857299,-0.892371391060503,-0.516689169888686
"R_2EgIv6ZuaCBwmNX",-0.258892584532636,0.318665292477459,-1.23465457953298
"R_5vAFU7a29ft30u5",-1.1786532726422,-1.11646258173629,-0.329968799630619
"R_2qEGUQS9R7AXIm4",1.29084703845197,0.599870338532439,-0.505711287121987
"R_1l5lH5dKNRAhnGl",1.86428481700807,1.71951666241023,0.392541086104429
"R_3dXnjrnrnXFifDZ",0.588948261571053,-0.23090395324104,0.64848947104518
"R_1GV8ipW2EhT7DOs",-0.859181966992183,-1.21637819834793,-0.205109900828181
"R_2qsk4pLCprLWj04",-0.679872643100344,0.76483073058058,-0.643549182873482
"R_3sj1drvY4Ulw4Wl",-0.901891773839486,-0.848260819796953,-0.581585588458603
"R_xz8IN8tGmMzPl3X",-0.61087265792018,-0.209415243947953,-0.598692580602634
"R_wRfKUw4SkVfSc4p",-0.45314225634305,-0.00848816001681432,0.112039057107915
"R_1mvYX3il49BSSbN",-0.84718943835568,-1.18189292219807,-0.0975462933260697
"R_1IXjycK0o9KMYSR",-1.11116187885643,-0.203096276109688,-0.723495283267381
"R_50wpImP1lKA97SV",2.65306733511345,2.23226286417263,2.62106482650731
"R_PRkCW6MysIZnMNH",-0.978002587812659,-0.546443286270754,-0.689400831156873
"R_DTZfdksLJ78Xqil",1.54119842816801,1.85060552362513,1.37325800913984
"R_1P7r9cE4LzHp1Hd",-0.866375997241216,-0.337074302546956,-0.949948973842974
"R_2y7p07exXHNhi22",1.63140496219139,1.16742540306472,-0.550920525255791
"R_2S5ZKOu9KV4jBmO",-0.723523850722553,-0.580903958342638,-0.276661410900746
"R_3pgMtFeSfkaUhiI",-0.269679667421725,-0.609387136438427,0.414768520064355
"R_3JdRT8nZoJPmlpq",-0.484905177321033,-0.0885966546776594,-0.729780085850231
"R_2xY8JesTa2XPIUe",-0.822988439428283,-0.59142822692895,-0.438700343025179
"R_3MDn4BftEM6GD2b",1.80983424367237,0.419925218438444,-0.446624653485657
"R_3MSuctYQbmRCFsL",-0.740307961094323,-0.724126255269657,-0.748729305206505
"R_1gvienWfIu1kRDj",-0.40907222435375,-1.09459576992669,-0.433861105533949
"R_1gUvR5FFL9axZPw",-1.18349330244561,-1.19991352535403,-0.200002600166406
"R_1C3VPEGFcpRePZa",-0.799680876153791,0.165097885187569,-0.306477821923185
"R_1nPC4smkP0KSoGu",0.385583157797563,0.110322378846354,-0.0763886872418361
"R_O85BXN3yVWLPSBX",0.818907426669126,0.526853797549537,1.62210728304494
"R_XuYkT2R7bFrcbMB",-0.00829019608783315,0.168047210226149,-0.601370278288553
"R_xyN4fceaRzhaBln",0.5004824803475,0.936486007708807,0.359859017451679
"R_1JLzWq2t4GBHLcp",-1.12756132783592,-0.627782489958724,-0.485297654534712
"R_2rYH3dW8ETaAioA",0.133925225164505,0.127672207765751,0.545312452551877
"R_QaHqFyodHeN56bT",0.369354309861947,-1.09245561197851,0.0413789087963328
"R_29tZ0XTPwdJUOeQ",-0.0681359334444875,0.372823858429622,-1.2690009751065
"R_Z90Jlx5wVYHYoXD",0.112233135141352,0.0117970557093832,-0.634613707347575
"R_enfi7lDcj8JKdNL",-0.830593961100921,-1.07666419395667,-0.230286099741772
